onset	duration	trial_type
1.18	2	Encoding_RI_RM_C_D
3.19	3.8	Jitter_RI_RM_C_D
6.99	1.13	Probe_RI_RM_C_D
11.79	2	Encoding_RI_LM_D_B
13.79	2.2	Jitter_RI_LM_D_B
15.99	0.65	Probe_RI_LM_D_B
18.79	2	Encoding_LI_LM_C_B
20.79	4.2	Jitter_LI_LM_C_B
25	0.69	Probe_LI_LM_C_B
28.62	2	Encoding_LI_RM_C_D
30.62	3	Jitter_LI_RM_C_D
33.62	0.56	Probe_LI_RM_C_D
37.23	2	Encoding_LI_LM_C_B
39.23	4.6	Jitter_LI_LM_C_B
43.88	0.53	Probe_LI_LM_C_B
47.48	2	Encoding_Error
49.48	1	Jitter_Error
50.48	0.81	Probe_Error
56.1	2	Encoding_RI_RM_C_B
58.1	1.4	Jitter_RI_RM_C_B
59.5	0.56	Probe_RI_RM_C_B
62.31	2	Encoding_LI_RM_C_D
64.31	3	Jitter_LI_RM_C_D
67.31	0.68	Probe_LI_RM_C_D
70.53	2	Encoding_RI_RM_C_F
72.53	1	Jitter_RI_RM_C_F
73.53	0.67	Probe_RI_RM_C_F
76.34	2	Encoding_LM_RM_D_F
78.35	2.6	Jitter_LM_RM_D_F
80.95	0.67	Probe_LM_RM_D_F
87.77	2	Encoding_Error
89.77	3.4	Jitter_Error
93.18	0.9	Probe_Error
95.98	2	Encoding_RI_RM_C_D
97.98	2.2	Jitter_RI_RM_C_D
100.18	0.93	Probe_RI_RM_C_D
106.65	2	Encoding_LI_RI_C_F
108.65	1.4	Jitter_LI_RI_C_F
110.05	0.66	Probe_LI_RI_C_F
113.28	2	Encoding_LI_RI_D_B
115.28	3	Jitter_LI_RI_D_B
118.29	1.21	Probe_LI_RI_D_B
121.1	2	Encoding_LI_RM_D_B
123.1	2.2	Jitter_LI_RM_D_B
125.3	0.53	Probe_LI_RM_D_B
128.11	2	Encoding_LI_LM_D_B
130.11	1	Jitter_LI_LM_D_B
131.15	0.72	Probe_LI_LM_D_B
137.98	2	Encoding_RI_LM_C_D
139.98	3.8	Jitter_RI_LM_C_D
143.79	0.72	Probe_RI_LM_C_D
149	2	Encoding_Error
151.01	2.2	Jitter_Error
153.21	0.95	Probe_Error
156.01	2	Encoding_LI_RI_C_B
158.02	2.2	Jitter_LI_RI_C_B
160.22	0.7	Probe_LI_RI_C_B
164.64	2	Encoding_Error
166.64	2.6	Jitter_Error
169.24	0.8	Probe_Error
172.06	2	Encoding_Error
174.06	2.2	Jitter_Error
176.27	0.85	Probe_Error
179.47	2	Encoding_Error
181.47	3.4	Jitter_Error
184.87	0.9	Probe_Error
187.68	2	Encoding_LM_RM_C_B
189.68	1	Jitter_LM_RM_C_B
190.68	0.71	Probe_LM_RM_C_B
197.49	2	Encoding_RI_RM_C_F
199.49	1	Jitter_RI_RM_C_F
200.49	0.62	Probe_RI_RM_C_F
205.31	2	Encoding_RI_RM_B_F
207.31	3.4	Jitter_RI_RM_B_F
210.71	0.93	Probe_RI_RM_B_F
